"";"low_1";"low_2";"low_3";"medium_1";"medium_2";"medium_3";"elevated_1";"elevated_2";"elevated_3";"clust"
"AT5G18170.1";1,47285632609381;0,437864155374662;1,43046831045665;-0,72026784065677;-0,540293617563317;0,0412911764856932;-0,338391783232974;-1,62501943346305;-0,158507293494699;"4"
"AT5G19140.1";1,60872855386954;1,15195505352275;0,586798860330591;0,272437296557663;-0,652064391280989;0,0429787269420186;-0,622652449832669;-1,19409082505445;-1,19409082505445;"4"
"AT5G19860.1";-0,727434693343065;-0,474657988650236;-0,182891262424883;0,0278731657964497;-0,848290980346998;-1,04547600561017;0,587499118437904;0,46371851500188;2,19966013113912;"1"
"AT5G20280.1";0,16674551642933;2,01299044311057;1,14434023246947;-0,736379762240568;-0,688750270389903;-0,370167181996637;-1,17647550914516;-0,249437199037172;-0,10286626919992;"4"
"AT5G20720.1";-0,789390396120857;-0,457648400919268;-1,08742790890788;-0,616493220867019;-0,428116218735562;-0,0903528765693549;0,939776098144892;2,08050384417378;0,449149079801273;"1"
"AT5G20950.1";0,842097130873536;0,0588594847839045;-0,668329369916491;1,10940106180973;1,03423104388297;0,934161750468423;-1,01570054079934;-1,10759674785718;-1,18712381324555;"3"
"AT5G22460.1";0,500749066235548;1,89468220395936;0,282678832134364;0,502018646454548;0,52348294707996;-0,906599099693086;-0,944175723785438;-1,17498765841277;-0,677849213972488;"4"
"AT5G26120.1";0,22233390559024;1,55602577360432;1,1719919387349;-1,00629186527623;-0,763851396833618;-1,14387433428225;-0,919174994968532;0,532686008927449;0,350154964503722;"2"
"AT5G26830.1";-0,769932616820696;0,204619140881014;-0,194283695961059;-1,55055921066055;-1,03091022568837;0,138803357802794;0,539590357649973;1,2801443288046;1,3825285639923;"2"
"AT5G28840.1";-1,59178646343323;-1,24372755538363;-0,389690227572082;0,328229774483896;0,324505919490264;0,445719737978189;-0,401070919478391;1,26387950729993;1,26394022661506;"1"
"AT5G34940.2";0,617380121574053;2,36781021345202;0,101142456505089;-0,869736427916026;-0,36821924163985;-0,121821534200954;-0,395098906511373;-0,828098040591533;-0,503358640671424;"4"
"AT5G35360.1";0,346211091363148;1,01402357250391;0,163318774767766;-0,785590826836544;-0,759863840858089;-2,01070129496799;0,557770232754094;0,429940476067496;1,04489181520621;"2"
"AT5G36880.1";-0,807125664041559;0,661057919937178;-0,208262682287845;-1,18326684778641;-0,634293312082108;-0,977626838454263;0,752257522132508;0,619554969038666;1,77770493354383;"2"
"AT5G38170.1";-1,40975110512692;-1,17551072413496;-0,326331689529255;-0,847191584899847;0,131537424209847;0,40204135326211;1,39169820904048;0,987149901130195;0,846358216048354;"1"
"AT5G40370.1";-0,210780414707037;1,38533154912432;1,95697634086248;-0,383109811118512;-0,204249556947083;-0,421952306029027;-1,15099715060451;-0,337775490678356;-0,633443159902271;"4"
"AT5G42270.1";0,148773248363691;-1,1604792379763;-1,43559553242345;1,28307830578669;1,17296328772269;0,792709320868279;0,369429915648963;-0,364372462796124;-0,806506845194435;"3"
"AT5G43940.1";-0,672173170735763;-0,858166322068865;-1,27143526863946;-0,73101542128338;0,535486055776757;-0,229314928333818;0,654193732127059;0,745464804134029;1,82696051902344;"1"
"AT5G44120.3";-1,15169148760967;-0,892047386415849;-0,36412313978597;-0,710151303657303;0,0866702775223294;-0,36143404532166;0,302785391179559;1,20067912603075;1,88931256805782;"1"
"AT5G44310.1";-1,03813658019657;-1,29757422576168;-0,774060266260899;0,260598889596059;0,353983256957545;-0,686442785841541;1,38307105353968;1,37081446807681;0,427746189890592;"1"
"AT5G46290.1";0,737681201964316;0,883684487970936;1,33211534019717;0,190865804977916;0,767471745225376;-0,679535514874619;-0,76487553152281;-0,930305356290772;-1,53710217764752;"4"
"AT5G47810.1";-0,593055162017576;-0,51184819118193;-0,390740018425494;2,04200503376948;0,934368003969249;0,732353036234048;-0,799126515556763;-0,797008395455858;-0,616947791335155;"3"
"AT5G48100.1";0,078138127873111;-0,605122811496781;-0,348893145658319;0,689558753894855;2,12238740109937;0,52103739762831;-0,442169195722462;-0,887059250576989;-1,1278772770411;"3"
"AT5G50250.1";0,414613959773021;0,504772548600921;-0,121609014463656;-1,33829021278212;-1,27127256993027;-1,09138961708809;0,833669939024489;0,785961127077522;1,28354383978818;"2"
"AT5G50370.1";-0,478846458039451;-1,00493663412847;-0,924025364741185;0,672150257912431;0,217559139628306;2,10211348152989;0,18195193669677;-0,958538467793453;0,192572108935156;"3"
"AT5G50600.1";-0,81185097264643;-0,844383450765382;-0,844383450765382;1,27426917325539;0,881711577371117;1,11774941309925;-0,844383450765382;0,9156546119822;-0,844383450765382;"3"
"AT5G50920.1";-1,13437716768822;0,0854366992416819;-0,123050386269751;-0,34798758927824;-1,35932092936667;-0,393954507294547;0,291541090477751;1,35595472687643;1,62575806330157;"2"
"AT5G51970.1";-0,166104210116029;-1,52566678129103;-1,0845410714458;-0,12590735331907;0,6392624504282;-0,741845686390308;1,53976579750644;0,890048677982652;0,57498817664495;"1"
"AT5G52840.1";-1,40435425165938;-0,915838087276855;-0,472895196479998;1,0419931839358;1,19119898605091;0,755489746411784;0,402371383801635;0,581143822061872;-1,17910958684576;"3"
"AT5G55410.1";0,560699170065392;0,548484003362904;1,75603642249613;0,516302564753619;0,272106805076875;-0,32598325047774;-0,839625316380943;-1,07946709611661;-1,40855330277963;"4"
"AT5G57110.1";1,92249190572907;0,960083829403508;0,635901574864177;-0,044297827552453;-0,174609973868341;-0,59709835522472;-0,665489030464541;-0,829557237647203;-1,2074248852395;"4"
"AT5G57550.1";1,20298832297394;1,63919752137154;0,860949606278199;-0,251229314943157;-0,318118053702885;-0,168572407756284;-0,962161477253927;-0,998640194775843;-1,00441400219158;"4"
"AT5G57655.2";-1,52284093352749;-0,497704541648908;-1,12674849200981;0,607116917500268;0,17278110376851;0,0908152092893446;1,66063720470092;0,944203920792959;-0,328260388865791;"1"
"AT5G58070.1";1,11707129199675;0,889851340972787;0,758641561979595;0,263932232561259;0,572601062162162;0,23182583552276;-1,22399449347814;-1,18356196770802;-1,42636686400915;"4"
